Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness
312.off,Bust,0.8854694794289794,0.916106706467314,-0.6142290872830913,-0.54252574033646,0.7976452111622843,-0.5682768484063743,0.6341607979447734,0.8808413811036568,1.0027526071630897,1.234731071087136,-0.20644205081799585,-0.7195929700581291
313.off,Bust,1.0248830852804627,1.1019085653899194,-0.6219142455945239,-0.27128362270008904,0.8752046771314232,-0.590141210417881,1.1159186869410684,0.9153167278452877,1.092535711765298,1.34194544478542,-0.3534034208270599,-0.7516696078712649
314.off,Bust,0.6339899657999556,0.6988043242769711,-0.6268443748873541,1.0079464750143823,0.9282990616222573,-0.5078932626442025,0.48778835646882673,0.8733109704344817,0.8242967812494221,0.9461067010877936,0.08748068920013223,-0.5968210937737896
315.off,Bust,0.9119194769685729,1.5216091130531875,-0.7057481522498249,-0.7571334290194525,2.431107399540863,-0.6407028674498981,1.9456676328202722,0.49623185534548325,0.6021374000581844,0.997575470004015,1.028033457258142,-0.7191462673881205
316.off,Bust,0.981926194395698,1.2950849900206083,-0.6662423329240508,-0.7592955080065226,1.479168966726242,-0.6364278157655121,1.6363928251475777,0.49008253793553164,0.597215732790239,0.9960698331568767,0.3814034292182603,-0.7201270289349214
317.off,Bust,0.48457051820532787,1.000642621180075,-0.7149175026071508,-0.5798475122540186,2.7596937807999242,-0.6176214789570542,1.0524496062671593,0.41079600283486295,0.5899314935173192,1.0854379480707237,0.9398566352527037,-0.7750184737774647
318.off,Bust,0.8470529119486832,1.1339728858752518,-0.6674828645850676,-0.20507575466011954,1.5012981937529046,-0.5832700094913605,2.1866283912343003,0.16397829538266806,0.1572991362872505,0.523049858981133,0.11687296320194504,-0.5926604579804177
319.off,Bust,0.3923783066519458,0.8267858655561278,-0.7083093573469292,-0.6986637948420248,2.5171951457576727,-0.564514018789873,1.456119633029566,0.40764172432716345,0.5775116027693882,1.0654526464177536,1.8804094033107135,-0.76835701715487
320.off,Bust,1.1741010858568939,1.641984440936372,-0.6785420213502391,-0.5341934351387212,1.7163809863504875,-0.6501746233073751,0.8550988446349551,1.099296784408685,1.3015677561170775,1.4569334601129629,1.0868180052617678,-0.7534733290774797
101.off,Chair,-0.4708901405371063,-0.5473282923595926,1.0382078102071657,0.10261999487219879,-0.9385155205782899,-0.5173106464744011,-0.8818996037901158,-0.09391176877288983,-0.24123786568212988,-0.06861194276127904,-0.3534034208270599,-0.27747427200565344
102.off,Chair,0.32906934255537695,-0.31362933561706124,0.8227659596850037,-0.020089162332862422,-0.9107873688130581,-0.59839823266038,-0.5904091732398467,0.21805045026355233,0.20873200166142208,0.5647640661605601,-0.8824643528596904,-0.5971297012727093
103.off,Chair,-0.34996184059650354,-0.4815743472383683,0.38245842883859565,0.302886490203274,-0.8230807267724257,-0.6126635577193799,-0.8144689629368154,0.057410594601573516,-0.04061729103626495,0.21972711780505794,-0.500364790836124,-0.4420615329512507
104.off,Chair,-0.48871041404914584,-0.5671039715132609,1.6161808705282397,-0.0164811503214973,-0.9886248152359052,-0.5637480607655303,-0.9331752350611032,-0.2541450428744035,-0.3565462867874905,-0.17017660439106852,-0.08887295481074461,-0.26808387187403426
105.off,Chair,-0.43943692917826954,-0.5629097441259113,1.8501472604173508,-0.014279426172940087,-1.0027292253642626,-0.5580128264265434,-0.9255404347157474,-0.25487656954226867,-0.3573810970985485,-0.1714673682055015,-0.2652265988216215,-0.2672387890092748
106.off,Chair,0.1318843689030263,-0.4023614104255401,1.157519031900299,0.7337887083717195,-0.9512650784087191,-0.6453779077519299,-0.8500705848652084,0.8467436746176144,0.7917049167295054,0.9208507378707123,-0.794287530854252,-0.5916532496857551
107.off,Chair,-0.11416236746331172,-0.4421559269031498,0.7498071148746847,0.11175185266958641,-0.8996664809554982,-0.5690775186376333,-0.7111643569218372,0.06354802259577921,-0.011300450527916126,0.27783802412196384,-0.5297570648379367,-0.48007559001406414
108.off,Chair,-0.1598992636633489,-0.44943722316224477,0.6732924322505642,0.19309179832941378,-0.8868321157502049,-0.5713339639375457,-0.7239270863733805,0.0734628130704844,-0.0041971614730694365,0.28178380990786944,-0.3827956948288727,-0.47873599172364006
109.off,Chair,-0.2913066020123177,-0.4583214713703572,0.31915589370711006,0.8526744599999004,-0.804871286340784,-0.63676984216807,-0.8652742107093466,0.5717633566736533,0.3819973914844834,0.4992947248802486,-0.9706411748651288,-0.43679984272919825
110.off,Chair,-0.520816356732165,-0.561007784626328,1.13030429046364,-0.19806142235285581,-0.9484946130008274,-0.48690860265167996,-0.8601518681899983,-0.42631962727724176,-0.47203768639337945,-0.27467512445488723,-0.4121879688306855,-0.2658822991458378
111.off,Chair,-0.5550948269550017,-0.5637386463075468,0.9824960701749276,-0.19609180046747182,-0.9319824484251499,-0.48749795935589757,-0.8698313557429195,-0.42344211924329217,-0.4705325962818382,-0.273961538412808,-0.5297570648379367,-0.2648277973943544
112.off,Chair,0.06720817292137436,-0.376181584750336,0.6221712309207796,0.7100069246397608,-0.8774955501025261,-0.6266243047065884,-0.701529744857066,0.5577335736395946,0.40139465583617256,0.5501545264883824,-0.5885416128415624,-0.474173779901802
113.off,Chair,-0.22893605421573912,-0.49490179858593036,1.1303111593590487,-0.23897334434559067,-0.9484953220364761,-0.5740500066295479,-0.8784386105115688,0.1491761765558129,0.06493523934993586,0.3429110769313858,-0.17704977681618303,-0.4895311330209515
114.off,Chair,-0.8256456634607062,-0.6014714924287536,0.3481689786729739,-0.15625821253312622,-0.8134631793656101,-0.6029399597770928,-1.0309880246616177,-0.18373445879231912,-0.28123345829365154,-0.0625286895699031,-0.794287530854252,-0.32991298655618506
115.off,Chair,-0.31026039469960065,-0.5076514722910662,0.9797264129169652,-0.19936974664716564,-0.9316470786437006,-0.5793174953983955,-0.9062321557695708,0.15688923395607232,0.0716252886740813,0.34817469167145576,0.3814034292182603,-0.48999709099505134
116.off,Chair,0.06509078771440832,-0.4101057154923493,1.0036860619009267,0.5287419087110439,-0.9345144773314611,-0.5959668129225477,-0.8153779642442925,0.41056192390324153,0.27109693403256707,0.464857451529504,-0.08887295481074461,-0.47141720257465125
117.off,Chair,0.07765366271522307,-0.496241168493875,3.2675891545831526,-0.0786582678881864,-1.0536126125492415,-0.6245708266939732,-0.9090703322011606,0.5126311701322721,0.4180105464423925,0.631137218352387,0.05808841519831942,-0.5372622341302739
118.off,Chair,-0.46084592248531964,-0.5276133696664266,0.627655978814571,0.34799682387939507,-0.8785289533899777,-0.5116331788410674,-0.8389794765971406,-0.04447387218414842,-0.21840876617551214,-0.06985539986759384,-0.8530720788578776,-0.2504083048711005
119.off,Chair,-0.1493487819265586,-0.46718386864063566,0.9837557974373576,0.2344038593059498,-0.9321346434243177,-0.6514824762898568,-0.9851745335926977,0.28219091606429697,0.20839589371817896,0.48672801529069115,0.05808841519831942,-0.5305613745553684
120.off,Chair,-0.34387779392223505,-0.5157643022959926,0.9794142830306471,-0.2880291299385137,-0.9316092188227391,-0.5363435125555597,-0.7591599522079338,-0.11022516441627535,-0.1748090378421719,0.10935751655686009,0.11687296320194504,-0.4345038633720577
21.off,Cup,1.9013687462667443,0.15972147708720902,1.4266245547800729,-0.42415165278185557,-0.9750384499109536,-0.6725399132534811,-0.26022820923849177,1.1361250822601292,1.3426444117393332,1.4773108673263162,1.6158789372943982,-0.7530341111506609
22.off,Cup,2.527652040469066,0.7603787997419399,0.47302899806781995,0.37098291624764185,-0.846021176200238,-0.6825652774982458,0.19317034999136767,1.7202470644767047,2.1967531723128633,2.018727691692466,2.2037244173306547,-0.8162327529763806
23.off,Cup,1.436344149344148,0.1475493034335127,0.6373774913088743,-0.547693222756191,-0.8803414427852682,-0.6514204221791557,-0.21133528465367837,0.8280304213970403,0.9803747884895355,1.2607619494066515,2.027370773319778,-0.7414057820218951
24.off,Cup,2.471600795034422,1.067058916703358,0.022363811959983725,0.2659138485444441,-0.6827755183350537,-0.6827213345563425,0.08221207002841116,1.7102423059035374,2.2035941476705716,2.039187664303381,2.7033930753614723,-0.8234339097563667
25.off,Cup,2.959412347897478,0.0939458502632029,5.3367058520590795,1.6084990637037546,-1.0857911029378522,-0.6440173527984514,-0.24254343306741802,1.6519107552715304,1.8052627389185367,1.5719549493398683,1.2337793752708317,-0.6849403182068172
26.off,Cup,3.3180307276749756,0.2913974737824154,4.139063248054436,1.333601086585401,-1.0704421461536786,-0.6506547777009054,-0.24110476822671265,1.4508824737550523,1.6198194360993154,1.53085874885852,1.7040557592998367,-0.7091287416411896
27.off,Cup,3.262711253910836,0.5866320382718002,1.9913337988226074,1.711102378276352,-1.0101026394326653,-0.6711741724612963,-0.13913987287679455,1.8224482021089974,2.0956947435949016,1.7751867351135726,2.115547595325216,-0.7249923724555072
28.off,Cup,1.8916966824317012,0.15444375705122038,1.4349853152336598,-0.41113742535168757,-0.9756859664178732,-0.6726499916627199,-0.27170159238812813,1.142219253670595,1.342357809342274,1.4697380547119991,1.2925639232744572,-0.7491765088972296
29.off,Cup,2.5289653617913714,0.16249012898086593,2.967414657436855,0.5170374039602215,-1.0460200492459035,-0.6584588812410751,-0.3027714727395214,1.1221849440711247,1.1301108462065275,1.1646994322496629,-0.17704977681618303,-0.634688590685953
30.off,Cup,0.7935330018388042,-0.13873885342370174,0.7371335602691673,1.9075982969328114,-0.8976281007484597,-0.5568362389638966,-0.6640511861363441,1.815589138187031,1.9069265052584379,1.538841391692189,0.08748068920013223,-0.6404162803881599
31.off,Cup,2.300253047888626,1.0233714253773638,-0.047347915419763326,-0.009421564637329342,-0.6404020919075134,-0.6749470042641315,0.2283581628992391,1.4426245297017357,1.7040729889388362,1.6592797300975834,2.027370773319778,-0.7550482468434735
32.off,Cup,3.3519233117056673,0.36383253259857323,3.5671913970813094,1.7896999481953308,-1.0601534719057057,-0.6723407082526818,-0.3097354963613926,1.827494547398402,2.0662029766122103,1.731946129838172,2.732785349363285,-0.7094109943953203
33.off,Cup,2.4030972733948706,0.6576132460526601,0.5396539668887055,0.11642963927265271,-0.8609380134919313,-0.6843377636246524,0.10838891778776515,1.585102323920378,2.0325555861166364,1.9533990786574449,2.3800780613415315,-0.8196475609391439
34.off,Cup,3.391433760665004,1.6060040590282587,0.11838949139808491,2.4489548334195375,-0.7307775429898224,-0.6669774350108637,0.4827771337563599,2.6496325832095047,3.1774303560996713,2.212664323972647,0.9986411832563292,-0.7318229226306421
35.off,Cup,1.456068179896555,0.3350515109985015,0.16941973624253173,1.685559121839131,-0.7524755831003486,-0.5920166558942921,0.21880032971545912,1.6195110986811678,1.7359619279992062,1.5122459879881418,0.9398566352527037,-0.6688177562640325
36.off,Cup,2.2434750423464247,-0.0332902907073721,4.301735329616,2.110034252530958,-1.0729486575801093,-0.6749353414665866,-0.6819867916650301,1.9661311906858139,2.26170760260905,1.8359617244782263,3.4969844734104183,-0.720341816848562
37.off,Cup,3.0792948933921873,0.7653994547535733,1.0916286954456458,-0.7975879408757554,-0.9444213552222046,-0.6869324603799097,0.023239227609277196,1.5465200106178998,1.8556867036688396,1.7546024454551161,0.2932266072128219,-0.7669992806528246
38.off,Cup,2.668594612340512,0.5204658463044066,1.251115848008625,0.1447409718988643,-0.9602360658548181,-0.6814355129475069,-0.02146496741739703,1.5453314432075707,1.7573115235971133,1.6201917651478512,0.9104643612508908,-0.7226002202588909
39.off,Cup,3.0582773445295683,-0.03147081129937204,8.580979912784198,0.3651968697929482,-1.1077131736848207,-0.6779670706651244,-0.5015371830984673,1.4430553988282135,1.6069049015227825,1.521101377313936,0.8222875392454524,-0.7071354932020879
40.off,Cup,2.1372772529586306,-0.03408910089824351,3.872759679079631,0.44310571106643043,-1.0659633366883714,-0.6234052233062072,-0.08349034032327357,0.7108340687870072,0.8406094893069191,1.1634926429393364,3.6145535694176694,-0.7317851386974912
221.off,Fish,-0.5358004516830368,-0.32530591428383004,-0.616308224721979,-0.70533630437488,0.8180355632369932,-0.19649580530065547,-0.12238334873629951,-0.6120615181186667,-0.5842172869113743,-0.3722382842567887,0.11687296320194504,-0.2850235797622716
222.off,Fish,-0.7572772961283911,-0.4533888480122055,-0.6254749087667494,-0.6158948161336943,0.913273445439059,-0.09969837677647111,-0.024691580438926965,-1.1099715865076218,-0.9329574921994946,-0.9865078823786974,-0.4121879688306855,0.13272377049895379
223.off,Fish,-0.606787034368445,-0.42380328717030447,-0.5232436116087481,-0.6875941298335712,0.19013389180896312,-0.21135140456363355,-0.5081365831963551,-0.9435658943206069,-0.7493011702844111,-0.4761241517944829,-0.6767184348470008,-0.41418742800938785
224.off,Fish,-0.7845465589425871,-0.4896300789315629,-0.5804927208981003,-0.7465964844875109,0.5173558990028462,0.09795766863441495,-0.0752724852661303,-1.2929328432591671,-1.007352217604633,-1.084210225760024,-0.20644205081799585,0.07719620644841448
225.off,Fish,-0.6644596377689298,-0.44855381068850436,-0.5337473592901557,-0.760387803001966,0.24018634333573496,-0.3093545138655205,-0.4432557679104462,-1.0419469383108204,-0.8103592222049479,-0.5667211311267815,-0.32401114682524707,-0.3991926444891018
226.off,Fish,-0.7561391082282356,-0.4538099123681265,-0.623656147254807,-0.5738197442015036,0.8936510106306175,-0.07078162657159258,0.16082783219885385,-1.202491990625835,-0.9359296689062525,-0.8695585142469868,0.2932266072128219,-0.17750681809132116
227.off,Fish,-0.7561391082282356,-0.4538099123681265,-0.623656147254807,-0.5738197442015036,0.8936510106306175,-0.07078162657159258,0.16082783219885385,-1.202491990625835,-0.9359296689062525,-0.8695585142469868,0.2932266072128219,-0.17750681809132116
228.off,Fish,-0.7052610585689074,-0.432468611254799,-0.610971610690533,-0.602346572629255,0.7665350413988598,-0.0867969442839679,-0.12948410769891822,-0.9432958183769456,-0.8331209346874227,-0.7970447519681918,-0.47097251683431113,-0.011139306312018028
229.off,Fish,-0.7413973428533279,-0.443730118669059,-0.6264664552760939,-0.6322335439120923,0.9241307463303426,-0.1582693204977669,0.029454190223161404,-1.080456092894767,-0.9183953656291617,-0.9625369151814381,0.14626523720375784,0.12351825945481308
230.off,Fish,-0.4843919405916805,-0.2929166773005158,-0.6147936389141448,-0.6685247061997805,0.8031399163275663,-0.2229414000346419,-0.07857638833693004,-0.5603384403960466,-0.5440720718698312,-0.3162702411753748,0.49897252522551155,-0.3083681387800283
231.off,Fish,-0.6616197248232615,-0.4202479308851215,-0.5896879348152512,-0.694907029305466,0.5854244157663104,-0.1863874842295072,-0.2666670907566553,-1.0115117680853187,-0.8497651519317629,-0.7715525499612025,0.02869614119650661,-0.11933319848410785
232.off,Fish,-0.7428095768466839,-0.46776874867647644,-0.5821544403706345,-0.6528644602848281,0.5292586685835148,0.1615440101730677,0.1612459138578411,-1.2079434503000728,-0.9735429568724947,-1.038453548051831,0.5283647992273244,0.10547900902574703
233.off,Fish,-0.18324359401803691,-0.12507569792233075,-0.5774151245964788,-0.7458115747579417,0.4957513700039406,-0.5287986605332726,-0.30388138200184306,-0.43921814589393515,-0.32154056894805244,0.16461380420885888,-0.32401114682524707,-0.6193746671194847
234.off,Fish,-0.5008879161482691,-0.34849612450813966,-0.5565813508935893,-0.6410935774503973,0.3630411443358817,-0.2928589926150762,-0.39272747833312355,-0.8080306677394994,-0.6557340550090709,-0.33730458026128474,-0.5591493388397495,-0.44916434241947933
235.off,Fish,-0.7594527833194967,-0.47658046474107396,-0.5815275815830515,-0.6588684337676032,0.52474861003891,0.0012428159993804909,-0.20913497840463288,-1.2027255619220136,-0.9616516037472335,-0.9898328833020994,-0.5591493388397495,0.019649082612946768
236.off,Fish,-0.8021180629139006,-0.5121892988620095,-0.5391128400549962,-0.7185263167558763,0.2672255024243126,0.21145473470364323,-0.273427720237834,-1.2799320979917388,-1.0082359082523071,-1.107189822981452,-0.500364790836124,0.14406961881230204
237.off,Fish,-0.8648008255278816,-0.5354425524986604,-0.5552603660036123,-0.7420705288020125,0.3553447323203555,0.45844444688833347,0.008551916669779327,-1.4102266300017925,-1.0773760794000546,-1.2947801115788984,-0.0006961328053061961,0.37942787757580543
238.off,Fish,-0.7846110017715581,-0.49637793075745323,-0.5626659935215594,-0.7005245676296168,0.3995330322372269,0.12597423779405303,-0.0738032209746058,-1.2403203216320584,-0.9896226908118384,-1.0705734055860883,-0.4415802428324983,0.12524555130678686
239.off,Fish,-0.776898397843573,-0.47762710363017136,-0.5994192745881983,-0.7825647338385616,0.6637910465333092,0.24796168631989993,0.2826646619807006,-1.3886103669589247,-1.0554578591116577,-1.2016478234686196,0.7635029912418269,0.18098434985333461
240.off,Fish,-0.5762062421378289,-0.37899392147057553,-0.5774046291728318,-0.6445636396123993,0.495678651090927,-0.14806676438726674,-0.17097065669210462,-0.8954780682326359,-0.8154162007065158,-0.7911604742580662,-0.2652265988216215,0.028417916932628868
381.off,FourLeg,-0.23048829588613196,-0.10892971149009362,-0.6169188689350529,-0.26191118204709335,0.8241056159254814,-0.37428117067038885,0.22303829394170727,-0.0861310874679917,-0.14103441243976095,0.16063428527490278,-0.5297570648379367,-0.4614518674340373
382.off,FourLeg,-0.23901356803876597,-0.23912118954698683,-0.48904248630385994,-0.12699808939925883,0.049522333769205173,-0.33715423088626734,0.04220450069848636,-0.4495962835329144,-0.4461078993271734,-0.17270684732689598,-0.6179338868433751,-0.376876689291732
383.off,FourLeg,-0.1828366697916688,-0.14779561112947007,-0.5562905250321262,-0.18230646397460934,0.36133996340637065,-0.3604637394207654,0.5158437384140482,-0.13612683118688443,-0.18553813804142577,0.11511081513023369,-0.4415802428324983,-0.4506166231125427
384.off,FourLeg,-0.5499963948221508,-0.42050398189103433,-0.4602626834247122,-0.8012375462940751,-0.04778306539239264,-0.15211830491333497,-0.021761713851118778,-0.5860936479515673,-0.6012845128643209,-0.4572098782534376,-0.5885416128415624,-0.17155126882494454
385.off,FourLeg,-0.30362194157088246,-0.2901804713143893,-0.46600651181055436,-0.7636512820357367,-0.029645488025379262,-0.12813903731230872,-0.058477660153606614,-0.2072375349182184,-0.3653259357251224,-0.24560441010277168,-0.5885416128415624,-0.16250554411883603
386.off,FourLeg,-0.033829624612971634,-0.11299349747736241,-0.48828137424891727,1.1646350487638544,0.04672819106368227,-0.4611608430458998,-0.5387548653828732,0.6959694197091503,0.5418545777205875,0.6546578591317476,-0.9118566268615033,-0.4923460268307384
387.off,FourLeg,-0.21936211489513982,-0.24983877171880503,-0.4539308172815608,-0.689808248148848,-0.06710850412668648,-0.06579903665521276,0.4748757390560507,-0.6369550824545184,-0.6768956533693946,-0.6306740701069439,-0.5297570648379367,0.02016125361898532
388.off,FourLeg,-0.22329423240089097,-0.20592550525666023,-0.5212694870585695,-0.10845588637382755,0.18112664635387618,-0.34447295634426617,-0.010347520407757048,-0.11353247215862089,-0.1546533031752328,0.1618340683396224,-0.3827956948288727,-0.47437295032914334
389.off,FourLeg,-0.10655635606958548,-0.2573076726041943,-0.3172383384980789,-0.6940602095439015,-0.3643899466336583,-0.33755541745447215,-0.015937891962525597,-0.4311805003545462,-0.43029891666522624,-0.15179189335210302,-1.0000334488669416,-0.3849044603924771
390.off,FourLeg,-0.7725571399665405,-0.5645251660118318,-0.11829914849251506,-0.6302956246251387,-0.5885658679084198,-0.11723848016553498,-0.7265977781028777,-0.8599796593856961,-0.7962891348858143,-0.7654372495815047,-0.7355029828506264,0.022505889287716525
391.off,FourLeg,-0.23841306473762708,-0.21841663845894763,-0.51736031555586,-0.6112513427379442,0.16364321385054417,-0.13429132550849124,0.23637189753134663,-0.30804946396819743,-0.38926743530490576,-0.19194624269764923,-0.6179338868433751,-0.27772077186202276
392.off,FourLeg,-0.3216017193807029,-0.2211664092747966,-0.5765320660343465,-0.40504542425462053,0.4896553868590455,-0.2295555257721054,0.18097931141852153,-0.3515400913551756,-0.37662185093468337,-0.10531059599624817,-0.647326160845188,-0.38146650467522103
393.off,FourLeg,-0.05324220475040499,-0.199023079799289,-0.3797975995335022,-0.7841610695414128,-0.25151981050116584,-0.06492650951140866,0.5283483837302818,-0.6227657061874329,-0.6342553537090142,-0.5141675286544072,-0.647326160845188,-0.12884691739121354
394.off,FourLeg,-0.26773628650514375,-0.30204467205847024,-0.40392434856164877,2.5615448081124326,-0.19880686822689472,-0.261856692068111,-0.40126583051670517,0.61664994739001,0.04437362915696641,-0.15952266427264206,-0.8824643528596904,0.21198537205601886
395.off,FourLeg,-0.45922423817067715,-0.39051194514075516,-0.4223922048109891,-0.6654444075103328,-0.1540782241812671,-0.172604965077833,-0.260209565189297,-0.29221509680727775,-0.4224529008289785,-0.2972619482825279,-0.7648952568524392,-0.15766495725109994
396.off,FourLeg,-0.15241605909031133,-0.22897334874163355,-0.42490718387682713,0.5349890473856316,-0.147659228287542,-0.08060925154177359,0.4524310987460465,-0.4828702040997772,-0.5733116048477581,-0.4956303054511318,-0.6767184348470008,-0.046217444464336406
397.off,FourLeg,-0.21536500848165135,-0.2460677223475991,-0.45644917613925107,0.13602960797062616,-0.05950402998532249,-0.13931551154561922,0.043368817229631325,-0.27924626642411865,-0.44562886002726637,-0.37192126706759443,-0.3827956948288727,-0.06061937837372776
398.off,FourLeg,-0.5586662330218212,-0.4301556387975698,-0.4442527287775663,-0.4691266708826812,-0.095370780461754,-0.21701327989295346,-0.1872679441929059,-0.689145056648238,-0.6615016943064002,-0.5186459325128808,-0.5591493388397495,-0.17448375963743015
399.off,FourLeg,-0.15395631202456503,-0.21736495538316852,-0.4458160177859781,-0.770430965978289,-0.0909060021995928,-0.35984645845053126,-0.03668723247115335,-0.4894820807080139,-0.5130812264709766,-0.3140353494990366,-0.9706411748651288,-0.2651454838827361
400.off,FourLeg,-0.4638704112049424,-0.4036128757103704,-0.39049531611840815,-0.2982950542137604,-0.22888675875050637,-0.015358382529379348,-0.3706752392384015,-0.3421529254421742,-0.38954771234176816,-0.15163449968402193,-0.5885416128415624,-0.33522621612088455
41.off,Glasses,-0.6477972829076072,-0.596225841815614,1.631879699179734,3.7966061067331838,-0.9896556279580322,-0.17395050667915385,-1.0453464335092701,1.4120520972502575,0.7093562658103099,0.2727697708814004,0.7047184432382012,0.07194589875844096
42.off,Glasses,-0.9620441952029974,-0.6341337455440146,0.6639119219211213,0.39160503467402125,-0.8851672572661259,0.04777765215899231,-1.0667315371573336,-0.3236401315325127,-0.567652335800691,-0.6466987128208441,0.49897252522551155,0.3194369901615566
43.off,Glasses,-1.0407933091474744,-0.6481873721695308,0.8646570993088272,0.038926106049238934,-0.916736049259527,0.6128682366420731,-1.0826305478460796,-0.5202693997400327,-0.7393671641053862,-0.9404563812940143,1.1162102792635804,0.7621860745655269
44.off,Glasses,-0.7159706228374926,-0.6102552053962246,1.8308408985529243,1.3007212570075062,-1.0016597938595126,0.17846297001791897,-1.0472835218291485,0.7737630130162929,0.15429553837327373,-0.09355371547614229,0.8222875392454524,0.20939919801120044
45.off,Glasses,-0.8259372311188696,-0.6088435789665757,0.6141269827090988,1.1418744183887832,-0.8759655513478456,0.17184112577344454,-1.0370668875812932,0.5230785489214658,-0.3154423523048318,-0.752993496425903,1.4101330192817085,1.3598745716839298
46.off,Glasses,-1.1389936012255877,-0.6547754862997381,0.08778104441069273,-0.7764424163009879,-0.7165856992248472,1.071474367363758,-0.8689034511425565,-1.6622315850354141,-1.172012522093643,-1.5536775504911917,0.3814034292182603,0.6272168465219962
47.off,Glasses,-1.1793152225939432,-0.6603120693024319,0.046399081738455,-0.8018936453467987,-0.6957947780155224,8.444542971327897,-0.1616299111446652,-1.9213435981145945,-1.2621027658853488,-2.0477271011976965,0.4401879772218859,3.1410266035905794
48.off,Glasses,-0.8758285013860522,-0.627092107132511,1.172985377819153,0.6449585939641944,-0.9528057489617047,0.37800839924080426,-1.0466352709348035,-0.19251972088845645,-0.4693158217202094,-0.5208880655755023,0.20504978520738346,0.2132182611496213
49.off,Glasses,-1.064119597162621,-0.6484732039481301,0.5376104009395064,-0.797850881716365,-0.8605023225114207,0.8859520933623785,-1.0018176862208656,-1.0057455965628541,-0.9227652732099071,-1.071560013615981,-0.05948068080893181,0.4628483700242511
50.off,Glasses,-0.5973385616396983,-0.5791798449682122,1.2340393582782143,3.7462066615093863,-0.9586604611207841,-0.17079353427610916,-1.010548898642796,1.4229843162304925,0.7423798394494787,0.3114660937243526,0.46958025122369873,0.035985733311625905
51.off,Glasses,-1.0780596630723507,-0.6485416940407862,0.3536290392427933,-0.792297668259633,-0.8150324092463118,0.2829221532387227,-1.0369784821967523,-0.7476806497144142,-0.7981168926934354,-0.9008075228980414,0.6459338952345756,0.39675630568192394
52.off,Glasses,-1.2121105552021505,-0.664173282646571,-0.030913161639353526,-0.782142427650439,-0.6510706804095447,0.7071943203647144,-0.9780479841904945,-1.6701796302053575,-1.182624619510656,-1.625398754263873,0.23444205920919625,0.9150535296373462
53.off,Glasses,-1.1285316667031204,-0.6554164826350188,0.29571006531404803,-0.7835476500854074,-0.7976000939097452,1.2321328039645554,-0.9701680497121598,-1.480351857929922,-1.116117870537622,-1.4285255355733568,0.17565751120557066,0.6496454084702915
54.off,Glasses,-0.6226450637482287,-0.5832710739756592,1.1999569894595665,3.6397825679928797,-0.9554359175879147,-0.17150385939958449,-1.014953911101219,1.371178698674703,0.6857984516015905,0.2703927611825458,0.4107957032200731,0.05781897615182527
55.off,Glasses,-1.0776039735729024,-0.6482628600722528,0.3362659366421672,-0.7606188325615052,-0.8099906250401863,0.31174341871415817,-1.0412053748811896,-0.7384273344131573,-0.7928741255234817,-0.8931208525917148,0.7047184432382012,0.39078843681538883
56.off,Glasses,-0.45769806120217343,-0.5723588748859753,2.169555422650671,1.602840129673551,-1.018414042107489,-0.06407834015524459,-1.0099122227566584,0.5023332802325103,-0.014300269718788559,-0.1719369588942166,-0.030088406807119005,0.1640135526402372
57.off,Glasses,-0.6220015951468608,-0.5831754603697407,1.2011762470354275,3.7481896632175102,-0.9555531523293631,-0.17408927453667433,-1.0165821197917992,1.4123851160692071,0.7219870029141762,0.29055925804965443,0.4401879772218859,0.05335697496056174
58.off,Glasses,-1.1954432582321501,-0.6634713177929864,0.17620664182683526,-0.8021369580787489,-0.7551930154879835,4.133613039754256,-0.7391311602204164,-1.8450889421259729,-1.242224827368848,-1.9203360566571537,0.02869614119650661,2.1389694978393607
59.off,Glasses,-1.0788053032089981,-0.6457338962269223,0.140451316122494,-0.8010046909732235,-0.7404426865977489,0.7020693899997995,-0.9121709175999156,-1.1531936601125319,-0.9787046776941365,-1.13353545818138,0.734110717240014,0.3987158444558832
60.off,Glasses,-1.1368895996586597,-0.6540837765612093,0.05816146286823335,-0.7794293091194232,-0.7019048812070672,1.1132177889399812,-0.8620434330316498,-1.582355132035722,-1.1501258742068463,-1.5100572759880788,0.6165416212327628,0.6885861455195583
181.off,Hand,-0.5237422209077547,-0.43056423726219145,-0.3914374698713109,-0.7469865175211821,-0.22683865370263695,0.11945132980757894,-0.034439911414273515,-0.9118825504791793,-0.822214308623227,-0.7958439333582781,0.14626523720375784,0.01924420838619711
182.off,Hand,-0.10366582541295288,-0.1704344278698415,-0.47109546207772435,-0.7429257351148317,-0.013069418297256614,-0.32830422722661445,0.26201426842747677,-0.5933764166283861,-0.4922090693977889,-0.11436384449345491,1.0868180052617678,-0.504940336032214
183.off,Hand,0.23554981607931277,0.03005203749320807,-0.45146007877568084,-0.7362144634515043,-0.07446674738486639,-0.21206964214185536,0.2601054009041574,0.20451251470174556,-0.01845912065800389,0.10344830268175091,0.6165416212327628,-0.2855078930565491
184.off,Hand,-0.16271309333225664,-0.2612917882312239,-0.3734093158271961,-0.7168908770065539,-0.2645122908355731,-0.26312176042907826,0.1322079190954134,-0.6762858924502564,-0.5682169727958475,-0.23496885230334516,0.6165416212327628,-0.4553117506489011
