Mesh name,Class name,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
243.off,Bird,0.25318,0.18666333333333332,0.11436333333333333,0.09596666666666667,0.07823666666666666,0.06383,0.05903,0.06176333333333334,0.059743333333333336,0.027223333333333332,0.16867,0.4505033333333333,0.05554666666666667,0.16844666666666666,0.15487666666666666,0.0019566666666666665,0.0,0.0,0.0,0.0,0.20908,0.30535,0.22437333333333334,0.17081,0.04189333333333333,0.033073333333333337,0.01533,9e-05,0.0,0.0,0.19923,0.52532,0.24500333333333332,0.03039,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.0,0.51292,0.48293,0.00415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.off,Bird,0.22732333333333332,0.20162,0.13158666666666666,0.09607333333333333,0.07634,0.06492666666666666,0.06152666666666667,0.062356666666666664,0.053456666666666666,0.02479,0.09291333333333333,0.3838533333333333,0.25663,0.13954333333333332,0.11830333333333333,0.008756666666666666,0.0,0.0,0.0,0.0,0.16066,0.30485666666666666,0.26679,0.16629333333333332,0.06366,0.02771,0.009943333333333334,8.666666666666667e-05,0.0,0.0,0.16559333333333334,0.46724,0.28589333333333333,0.07236333333333334,0.008823333333333334,8.666666666666667e-05,0.0,0.0,0.0,0.0,0.42133,0.5578333333333333,0.020836666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.off,Bird,0.15348666666666666,0.20078,0.17263333333333333,0.13625666666666666,0.10610333333333333,0.08017333333333333,0.05938,0.04748,0.03154,0.012166666666666666,0.04716,0.33528,0.3062566666666667,0.15689666666666666,0.11381,0.04059666666666667,0.0,0.0,0.0,0.0,0.10694,0.2681966666666667,0.27308,0.20816666666666667,0.11268,0.02463,0.006236666666666666,7e-05,0.0,0.0,0.09174333333333333,0.35789333333333334,0.3224633333333333,0.16169666666666666,0.05611666666666667,0.009603333333333334,0.00048333333333333334,0.0,0.0,0.0,0.17909,0.53349,0.25105666666666665,0.03497666666666667,0.0013866666666666667,0.0,0.0,0.0,0.0,0.0
246.off,Bird,0.21663666666666667,0.22673666666666667,0.12114333333333334,0.08492333333333334,0.07179666666666666,0.06834666666666667,0.07233333333333333,0.07017333333333334,0.05134333333333333,0.016566666666666667,0.058723333333333336,0.47436666666666666,0.16330666666666666,0.15674,0.12918666666666667,0.017676666666666667,0.0,0.0,0.0,0.0,0.17327,0.3026333333333333,0.23551333333333332,0.17086333333333334,0.07164333333333334,0.03446333333333333,0.01154,7.333333333333333e-05,0.0,0.0,0.16279333333333335,0.4624666666666667,0.29592,0.07394333333333333,0.004876666666666666,0.0,0.0,0.0,0.0,0.0,0.2864933333333333,0.64332,0.07018666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.off,Bird,0.17426666666666665,0.21000666666666667,0.1577,0.11088,0.09145666666666667,0.08232666666666667,0.07046,0.05655333333333333,0.03386,0.01249,0.024373333333333334,0.35763,0.27304666666666666,0.17450333333333334,0.11707333333333333,0.053373333333333335,0.0,0.0,0.0,0.0,0.12404,0.25976666666666665,0.2559666666666667,0.20338666666666666,0.10843333333333334,0.03538,0.012946666666666667,8e-05,0.0,0.0,0.10668666666666667,0.36243,0.32143333333333335,0.16069666666666665,0.044533333333333334,0.004213333333333334,6.666666666666667e-06,0.0,0.0,0.0,0.15428333333333333,0.56819,0.25866333333333336,0.018846666666666668,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0
248.off,Bird,0.14626333333333333,0.17160666666666666,0.17146,0.17801333333333333,0.12592,0.07987666666666667,0.052083333333333336,0.03652,0.026663333333333334,0.011593333333333334,0.0,0.09720333333333334,0.2980966666666667,0.27253666666666665,0.14532666666666666,0.11937666666666667,0.06746,0.0,0.0,0.0,0.062266666666666665,0.15103666666666668,0.19931,0.19787666666666667,0.17765666666666666,0.15715,0.05231,0.0023933333333333333,0.0,0.0,0.03686333333333333,0.19160666666666668,0.2670033333333333,0.23759,0.14965,0.07915333333333334,0.03227666666666667,0.0057933333333333335,6.333333333333333e-05,0.0,0.049166666666666664,0.27166,0.4028233333333333,0.21445666666666666,0.054786666666666664,0.006826666666666667,0.00028,0.0,0.0,0.0
249.off,Bird,0.19478,0.20262,0.14410666666666666,0.11356,0.092,0.07426333333333333,0.06120333333333333,0.054626666666666664,0.04279,0.02005,0.15072666666666668,0.43182,0.20079,0.11237333333333334,0.09620333333333334,0.008086666666666667,0.0,0.0,0.0,0.0,0.18732,0.3397866666666667,0.26809333333333335,0.14528333333333332,0.03469,0.01827,0.006523333333333333,3.3333333333333335e-05,0.0,0.0,0.19653333333333334,0.47948666666666667,0.26206666666666667,0.06013333333333333,0.00178,0.0,0.0,0.0,0.0,0.0,0.4380266666666667,0.52823,0.03374,3.3333333333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0
250.off,Bird,0.21474,0.19149666666666668,0.14545333333333332,0.11026666666666667,0.08307333333333333,0.06493333333333333,0.05759,0.05684666666666666,0.05051666666666667,0.025083333333333332,0.08347666666666667,0.3892466666666667,0.23982,0.17113666666666666,0.10916,0.00716,0.0,0.0,0.0,0.0,0.15145333333333333,0.28879333333333335,0.27915666666666666,0.18772666666666665,0.06831,0.019983333333333332,0.004573333333333334,3.3333333333333333e-06,0.0,0.0,0.16788,0.44359,0.2643333333333333,0.09486,0.025773333333333332,0.0035266666666666667,3.6666666666666666e-05,0.0,0.0,0.0,0.46680333333333335,0.5236833333333333,0.009513333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.off,Bird,0.25251,0.18811666666666665,0.11417666666666666,0.09604333333333333,0.07917333333333333,0.06383,0.05773,0.06153,0.05917,0.02772,0.16905333333333333,0.44864,0.05695666666666667,0.16871333333333333,0.15456666666666666,0.00207,0.0,0.0,0.0,0.0,0.207,0.30556666666666665,0.22546666666666668,0.17224333333333333,0.041043333333333334,0.03305,0.015526666666666666,0.00010333333333333333,0.0,0.0,0.19874,0.5243066666666667,0.24630333333333335,0.0306,5e-05,0.0,0.0,0.0,0.0,0.0,0.5127666666666667,0.4830966666666667,0.004136666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.off,Bird,0.16437666666666667,0.20618,0.16978333333333334,0.11217333333333333,0.08811,0.08642,0.08049666666666666,0.05226666666666667,0.029756666666666667,0.010436666666666667,0.02708,0.25447,0.27366,0.22706666666666667,0.1293,0.08842333333333334,0.0,0.0,0.0,0.0,0.10266666666666667,0.22299,0.22677,0.20878,0.15211,0.06762666666666667,0.019013333333333333,4.3333333333333334e-05,0.0,0.0,0.07981,0.30083666666666664,0.31085666666666667,0.20272333333333334,0.08452666666666667,0.019476666666666666,0.00177,0.0,0.0,0.0,0.11740666666666667,0.48174666666666666,0.3348966666666667,0.06257,0.00338,0.0,0.0,0.0,0.0,0.0
253.off,Bird,0.18087,0.19605333333333333,0.16075666666666666,0.12546333333333334,0.09339,0.07135666666666667,0.05975,0.05511666666666667,0.04231666666666667,0.014926666666666666,0.051353333333333334,0.3003766666666667,0.2692233333333333,0.19852666666666666,0.14015333333333332,0.04036666666666667,0.0,0.0,0.0,0.0,0.11172,0.24836666666666668,0.25599333333333335,0.21522666666666668,0.12063333333333333,0.03621666666666667,0.011636666666666667,0.00020666666666666666,0.0,0.0,0.09671666666666667,0.37034,0.3068133333333333,0.15015666666666666,0.0622,0.01338,0.0003933333333333333,0.0,0.0,0.0,0.22746333333333332,0.61467,0.15148,0.006386666666666666,0.0,0.0,0.0,0.0,0.0,0.0
254.off,Bird,0.23767,0.19510333333333332,0.13016666666666668,0.09551333333333334,0.07322666666666666,0.061693333333333336,0.058706666666666664,0.05915,0.05879,0.02998,0.11616333333333333,0.4023333333333333,0.24121333333333334,0.13253333333333334,0.10671,0.0010466666666666667,0.0,0.0,0.0,0.0,0.17728666666666668,0.3205633333333333,0.27157,0.14914,0.05342333333333334,0.021906666666666668,0.0060866666666666664,2.3333333333333332e-05,0.0,0.0,0.20329666666666665,0.4906333333333333,0.24484,0.05674333333333333,0.004486666666666667,0.0,0.0,0.0,0.0,0.0,0.5858,0.41192,0.00228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.off,Bird,0.1755,0.20969666666666667,0.15665,0.11558,0.09178,0.07722333333333334,0.06666333333333334,0.05644333333333333,0.03801,0.012453333333333334,0.04647333333333333,0.37150666666666665,0.29542,0.14450666666666667,0.12659666666666666,0.015496666666666667,0.0,0.0,0.0,0.0,0.13326666666666667,0.2711033333333333,0.27968666666666664,0.20556,0.07268666666666666,0.02872,0.008953333333333334,2.3333333333333332e-05,0.0,0.0,0.11324,0.40770666666666666,0.30471333333333334,0.14748666666666665,0.02608,0.0007733333333333333,0.0,0.0,0.0,0.0,0.22173,0.5833233333333333,0.18963666666666668,0.00531,0.0,0.0,0.0,0.0,0.0,0.0
256.off,Bird,0.16228666666666666,0.19768666666666668,0.16939,0.13733666666666666,0.10083,0.07376333333333333,0.06055666666666667,0.0492,0.034256666666666664,0.014693333333333333,0.06632333333333333,0.35679,0.28018666666666664,0.19406,0.09978666666666666,0.002853333333333333,0.0,0.0,0.0,0.0,0.12317333333333333,0.28497666666666666,0.29000333333333334,0.20719333333333334,0.07659333333333333,0.01618,0.00188,0.0,0.0,0.0,0.10959,0.4076533333333333,0.31013,0.13197666666666666,0.036956666666666665,0.00369,3.3333333333333333e-06,0.0,0.0,0.0,0.25378,0.6018866666666667,0.14098666666666668,0.0033466666666666666,0.0,0.0,0.0,0.0,0.0,0.0
257.off,Bird,0.22089333333333333,0.19513333333333333,0.14189333333333334,0.10149333333333334,0.07891666666666666,0.06788333333333334,0.06245333333333333,0.05713666666666667,0.04683,0.027366666666666668,0.10022,0.3439833333333333,0.3248433333333333,0.16492333333333334,0.06455,0.00148,0.0,0.0,0.0,0.0,0.16825333333333334,0.30976333333333333,0.30043,0.14262333333333332,0.06266,0.015163333333333332,0.0011033333333333333,3.3333333333333333e-06,0.0,0.0,0.20686666666666667,0.43967333333333336,0.28862,0.06055,0.00423,6e-05,0.0,0.0,0.0,0.0,0.6058066666666667,0.38599666666666665,0.008196666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258.off,Bird,0.13449666666666665,0.19389666666666666,0.189,0.15049333333333334,0.11324333333333333,0.07797,0.0586,0.04660333333333333,0.027366666666666668,0.00833,0.01437,0.17216,0.33019,0.28902333333333335,0.13632,0.057936666666666664,0.0,0.0,0.0,0.0,0.07433,0.19644333333333333,0.25814,0.24947,0.15399666666666667,0.05767333333333333,0.009916666666666667,3e-05,0.0,0.0,0.05432666666666667,0.24734666666666666,0.33795333333333333,0.23425,0.09584333333333334,0.02555,0.004393333333333333,0.00033666666666666665,0.0,0.0,0.10204333333333333,0.41750333333333334,0.36705666666666664,0.10672666666666666,0.006576666666666666,9.333333333333333e-05,0.0,0.0,0.0,0.0
259.off,Bird,0.15992,0.19972,0.17034333333333335,0.13279,0.09794333333333333,0.07836,0.06621,0.05186,0.03226333333333333,0.01059,0.01718,0.22643,0.28434,0.22629333333333335,0.16374333333333332,0.08201333333333333,0.0,0.0,0.0,0.0,0.08676333333333333,0.20588333333333333,0.23631,0.22681333333333334,0.16192,0.06188,0.02025,0.00018,0.0,0.0,0.057396666666666665,0.28812666666666664,0.32472666666666666,0.19858333333333333,0.09853333333333333,0.031083333333333334,0.00155,0.0,0.0,0.0,0.13825666666666667,0.5165266666666667,0.29314,0.048516666666666666,0.00352,4e-05,0.0,0.0,0.0,0.0
260.off,Bird,0.14662666666666666,0.18988,0.17335333333333333,0.14966666666666667,0.11498,0.08388666666666666,0.06321,0.044373333333333334,0.02602,0.008003333333333333,0.03314333333333333,0.13475666666666666,0.24777,0.42068666666666665,0.14637333333333333,0.011013333333333333,0.0062566666666666665,0.0,0.0,0.0,0.10492666666666667,0.24394,0.23881666666666668,0.21711333333333332,0.15067,0.03896,0.00534,0.00023333333333333333,0.0,0.0,0.06630333333333334,0.31460333333333335,0.3717066666666667,0.16407333333333332,0.061263333333333336,0.019346666666666668,0.0026233333333333334,8e-05,0.0,0.0,0.10414333333333334,0.42638,0.3673666666666667,0.09124333333333333,0.010593333333333333,0.00027,3.3333333333333333e-06,0.0,0.0,0.0
301.off,Bust,0.11433666666666667,0.212,0.18571666666666667,0.14899666666666667,0.11961333333333334,0.09027666666666667,0.06295,0.03931333333333333,0.02074,0.006056666666666667,0.0,0.18002333333333334,0.2733466666666667,0.2554133333333333,0.24406666666666665,0.04715,0.0,0.0,0.0,0.0,0.053316666666666665,0.17875666666666667,0.31677333333333335,0.21524,0.12607333333333334,0.07603,0.03151333333333333,0.0022966666666666665,0.0,0.0,0.028263333333333335,0.18514666666666665,0.36847,0.3007766666666667,0.11213333333333333,0.00521,0.0,0.0,0.0,0.0,0.06418333333333333,0.36927333333333334,0.47436666666666666,0.09217666666666667,0.0,0.0,0.0,0.0,0.0,0.0
302.off,Bust,0.11438666666666666,0.20199666666666666,0.19650666666666666,0.15574333333333334,0.11855333333333333,0.08435333333333334,0.05845,0.039433333333333334,0.022853333333333333,0.007723333333333333,0.025186666666666666,0.15148666666666666,0.29784666666666665,0.2563666666666667,0.21516666666666667,0.053946666666666664,0.0,0.0,0.0,0.0,0.053603333333333336,0.17437,0.3043533333333333,0.24211666666666667,0.14398,0.06280666666666666,0.018353333333333333,0.0004166666666666667,0.0,0.0,0.033916666666666664,0.19794333333333333,0.3456633333333333,0.28962666666666664,0.11382,0.01815,0.00088,0.0,0.0,0.0,0.0711,0.36473666666666665,0.42608,0.13439,0.003693333333333333,0.0,0.0,0.0,0.0,0.0
303.off,Bust,0.10339333333333334,0.19508,0.19645333333333334,0.17148333333333332,0.13166666666666665,0.09057333333333334,0.05646333333333333,0.033216666666666665,0.01668,0.00499,0.0107,0.11974666666666667,0.25605333333333335,0.30969,0.25963,0.04418,0.0,0.0,0.0,0.0,0.06192,0.16605,0.3097533333333333,0.23262666666666668,0.13367,0.07312333333333333,0.02122,0.0016366666666666667,0.0,0.0,0.033356666666666666,0.19168333333333334,0.34335666666666664,0.2767,0.13306666666666667,0.020616666666666665,0.00122,0.0,0.0,0.0,0.06426666666666667,0.32189666666666666,0.43524,0.17575666666666667,0.00284,0.0,0.0,0.0,0.0,0.0
304.off,Bust,0.14473,0.21264333333333332,0.15774,0.13226666666666667,0.11377333333333334,0.09199666666666667,0.06813666666666666,0.04515,0.02544,0.008123333333333333,0.021366666666666666,0.10407333333333334,0.29179666666666665,0.27429,0.2710266666666667,0.03744666666666667,0.0,0.0,0.0,0.0,0.06742666666666666,0.22332666666666667,0.28049666666666667,0.15282333333333334,0.14166666666666666,0.09038666666666667,0.042703333333333336,0.00117,0.0,0.0,0.037573333333333334,0.23196,0.36678333333333335,0.2882166666666667,0.07436,0.0011066666666666666,0.0,0.0,0.0,0.0,0.08546666666666666,0.44860666666666665,0.43204,0.03388666666666667,0.0,0.0,0.0,0.0,0.0,0.0
305.off,Bust,0.08708,0.18185333333333334,0.21797,0.19101,0.13833666666666666,0.08752666666666667,0.051236666666666666,0.028053333333333333,0.013143333333333333,0.00379,0.0,0.015083333333333334,0.29332,0.38043,0.24998333333333334,0.06118333333333333,0.0,0.0,0.0,0.0,0.03614333333333333,0.12521,0.21400333333333332,0.2909366666666667,0.21755666666666668,0.09319333333333334,0.022026666666666667,0.00093,0.0,0.0,0.0159,0.11593,0.25331333333333333,0.32918333333333333,0.22421,0.05804,0.0034233333333333333,0.0,0.0,0.0,0.036796666666666665,0.22744333333333333,0.43019,0.27371,0.031806666666666664,5.333333333333333e-05,0.0,0.0,0.0,0.0
306.off,Bust,0.10041,0.19819666666666666,0.20324333333333333,0.16342666666666666,0.12682,0.09184666666666666,0.06043333333333333,0.034956666666666664,0.01605,0.0046166666666666665,0.0,0.14679333333333333,0.22307333333333335,0.2582333333333333,0.31000666666666665,0.061893333333333335,0.0,0.0,0.0,0.0,0.04410666666666667,0.14068,0.25208,0.27210666666666666,0.15332,0.09958,0.03725666666666667,0.00087,0.0,0.0,0.019813333333333332,0.13728333333333334,0.30006333333333335,0.33139,0.17632666666666666,0.03157666666666667,0.003503333333333333,4.3333333333333334e-05,0.0,0.0,0.04661,0.27603666666666665,0.45780333333333334,0.21107666666666666,0.008473333333333333,0.0,0.0,0.0,0.0,0.0
307.off,Bust,0.0784,0.17964666666666668,0.21693,0.19780666666666666,0.14593333333333333,0.09440666666666667,0.0507,0.023576666666666666,0.00985,0.00275,0.0,0.0,0.10998,0.37888333333333335,0.3319066666666667,0.17923,0.0,0.0,0.0,0.0,0.028246666666666666,0.09217,0.16063333333333332,0.22315,0.26868,0.15176666666666666,0.0655,0.009853333333333334,0.0,0.0,0.00963,0.07418,0.17468,0.27033,0.29546333333333336,0.15249666666666667,0.023123333333333333,9.666666666666667e-05,0.0,0.0,0.021546666666666665,0.14302333333333334,0.32222666666666666,0.3815766666666667,0.12957,0.0020566666666666667,0.0,0.0,0.0,0.0
308.off,Bust,0.07328666666666667,0.17512333333333333,0.22100333333333333,0.20294666666666666,0.15180666666666667,0.09417,0.049876666666666666,0.021673333333333333,0.008296666666666667,0.0018166666666666667,0.0,0.0,0.05568666666666667,0.29068666666666665,0.42736,0.22626666666666667,0.0,0.0,0.0,0.0,0.025366666666666666,0.08070666666666666,0.13735666666666665,0.20059666666666667,0.25954666666666665,0.19908,0.08355666666666667,0.01379,0.0,0.0,0.00784,0.06252666666666666,0.14706,0.23604,0.289,0.20898,0.04752,0.0010333333333333334,0.0,0.0,0.01745,0.11602666666666667,0.27193666666666666,0.37979,0.20786333333333334,0.006933333333333333,0.0,0.0,0.0,0.0
309.off,Bust,0.08277666666666667,0.1739,0.21359666666666666,0.19898,0.14965333333333333,0.09582666666666667,0.050263333333333333,0.023523333333333334,0.00921,0.00227,0.0,0.00045,0.20259666666666667,0.64665,0.14371333333333333,0.00659,0.0,0.0,0.0,0.0,0.048933333333333336,0.13222666666666666,0.21026666666666666,0.30179666666666666,0.23729,0.062143333333333335,0.007296666666666667,4.6666666666666665e-05,0.0,0.0,0.020813333333333333,0.12743666666666667,0.25599,0.34318333333333334,0.22489,0.027616666666666668,7e-05,0.0,0.0,0.0,0.03589333333333333,0.22526666666666667,0.43061666666666665,0.3000833333333333,0.00814,0.0,0.0,0.0,0.0,0.0
310.off,Bust,0.07883666666666667,0.17549,0.21317666666666665,0.20170333333333335,0.15125333333333332,0.09561,0.05259,0.023166666666666665,0.00696,0.0012133333333333334,0.0,0.0,0.0015033333333333333,0.35312,0.509,0.13637666666666667,0.0,0.0,0.0,0.0,0.03036,0.08716333333333333,0.14137333333333332,0.20083333333333334,0.25041,0.18864,0.09952333333333334,0.0016966666666666666,0.0,0.0,0.009276666666666667,0.06770666666666666,0.15648,0.24533,0.29014,0.19180333333333333,0.03763333333333333,0.00163,0.0,0.0,0.01679,0.11491333333333334,0.28020666666666666,0.40235666666666664,0.18536,0.0003733333333333333,0.0,0.0,0.0,0.0
311.off,Bust,0.09996,0.20339666666666667,0.19971333333333333,0.16280666666666666,0.12711333333333333,0.09117,0.05846,0.03434333333333333,0.01759,0.0054466666666666665,0.0,0.10087333333333333,0.2885566666666667,0.22514,0.25043666666666664,0.13499333333333333,0.0,0.0,0.0,0.0,0.040773333333333335,0.12918666666666667,0.24482666666666666,0.28626666666666667,0.14908666666666667,0.09606333333333333,0.04668666666666667,0.00711,0.0,0.0,0.019603333333333334,0.13196333333333332,0.27672,0.3297833333333333,0.19037666666666667,0.049466666666666666,0.002086666666666667,0.0,0.0,0.0,0.048883333333333334,0.27963333333333334,0.4219333333333333,0.23214,0.01741,0.0,0.0,0.0,0.0,0.0
312.off,Bust,0.09835666666666666,0.19872,0.20446666666666666,0.16675333333333334,0.12720333333333333,0.09053,0.05837666666666667,0.03368666666666666,0.016893333333333333,0.005013333333333333,0.0034966666666666666,0.1237,0.25952,0.21688666666666667,0.26261,0.13288,0.0009066666666666666,0.0,0.0,0.0,0.0396,0.13428333333333334,0.24874666666666667,0.2582333333333333,0.17368,0.09815,0.046786666666666664,0.00052,0.0,0.0,0.018336666666666668,0.13114666666666666,0.28797333333333336,0.32331666666666664,0.17830333333333334,0.05105666666666667,0.009206666666666667,0.00066,0.0,0.0,0.04815,0.27044666666666667,0.42185,0.23417333333333334,0.02534,4e-05,0.0,0.0,0.0,0.0
313.off,Bust,0.08683666666666667,0.18484333333333333,0.21532333333333334,0.18476333333333333,0.13817,0.09256333333333333,0.053496666666666665,0.02807,0.012416666666666666,0.0035166666666666666,0.0,0.024903333333333333,0.25587,0.36456333333333335,0.2629033333333333,0.09176,0.0,0.0,0.0,0.0,0.03669666666666667,0.11972,0.20819666666666667,0.2973766666666667,0.19654,0.10247,0.03764666666666667,0.0013533333333333333,0.0,0.0,0.014986666666666667,0.10841,0.24467666666666665,0.3342833333333333,0.23188,0.06106,0.00468,2.3333333333333332e-05,0.0,0.0,0.03318666666666667,0.21204333333333333,0.4244466666666667,0.30099,0.029326666666666668,6.666666666666667e-06,0.0,0.0,0.0,0.0
314.off,Bust,0.12741666666666668,0.19525,0.17524333333333333,0.16298333333333334,0.12453,0.08680333333333333,0.05822,0.0394,0.022766666666666668,0.007386666666666666,0.002086666666666667,0.08190666666666667,0.14104333333333333,0.2583933333333333,0.29057333333333335,0.20107666666666665,0.02492,0.0,0.0,0.0,0.04201,0.13388,0.2111,0.17458666666666667,0.17679,0.16055,0.08523666666666667,0.015846666666666665,0.0,0.0,0.01987,0.12998666666666667,0.25387333333333334,0.28136,0.20210666666666666,0.07748666666666666,0.029446666666666666,0.005756666666666667,0.00011333333333333333,0.0,0.037283333333333335,0.22565333333333334,0.4020666666666667,0.2809933333333333,0.05382666666666667,0.00017666666666666666,0.0,0.0,0.0,0.0
315.off,Bust,0.08477,0.17805666666666667,0.21068666666666666,0.19666,0.14799333333333334,0.09226,0.051813333333333336,0.025663333333333333,0.010013333333333334,0.0020833333333333333,0.0,0.0,0.25140666666666667,0.42643,0.28534333333333334,0.03682,0.0,0.0,0.0,0.0,0.043116666666666664,0.12177666666666667,0.19798,0.30038,0.23187,0.07992666666666666,0.024743333333333332,0.00020666666666666666,0.0,0.0,0.018163333333333333,0.11554,0.24260666666666666,0.32934,0.24562333333333333,0.047983333333333336,0.0007433333333333334,0.0,0.0,0.0,0.03043,0.19728,0.4123233333333333,0.34531333333333336,0.014653333333333334,0.0,0.0,0.0,0.0,0.0
316.off,Bust,0.08341333333333334,0.17891666666666667,0.21271666666666667,0.19747333333333333,0.14653333333333332,0.09079666666666666,0.05155,0.025823333333333334,0.010353333333333334,0.0024233333333333333,0.0,0.014953333333333334,0.2529266666666667,0.41508666666666666,0.27993,0.037103333333333335,0.0,0.0,0.0,0.0,0.04137,0.12073,0.20731666666666668,0.30094,0.22268,0.08091666666666666,0.025886666666666665,0.00016,0.0,0.0,0.01725,0.11333,0.24659333333333333,0.3355533333333333,0.23933666666666667,0.04722333333333333,0.0007133333333333333,0.0,0.0,0.0,0.03161,0.20560666666666666,0.42493333333333333,0.32391333333333333,0.013936666666666667,0.0,0.0,0.0,0.0,0.0
317.off,Bust,0.08484,0.18077666666666667,0.21545,0.19319,0.14106666666666667,0.09083666666666666,0.05398,0.02666666666666667,0.01068,0.002513333333333333,0.0,0.0,0.30674666666666667,0.4411366666666667,0.1907,0.06141666666666667,0.0,0.0,0.0,0.0,0.043146666666666667,0.12524666666666667,0.21630666666666667,0.3128066666666667,0.20583666666666667,0.07300666666666666,0.022273333333333332,0.0013766666666666667,0.0,0.0,0.018896666666666666,0.12068,0.2543,0.34477,0.22161333333333333,0.039433333333333334,0.0003066666666666667,0.0,0.0,0.0,0.032266666666666666,0.21023333333333333,0.44040666666666667,0.31020333333333333,0.00689,0.0,0.0,0.0,0.0,0.0
318.off,Bust,0.10082333333333333,0.18965333333333334,0.20449333333333333,0.17286666666666667,0.12808,0.09092,0.06062,0.03367,0.01495,0.003923333333333333,0.0,0.004906666666666667,0.43187,0.3062566666666667,0.22555,0.03141666666666667,0.0,0.0,0.0,0.0,0.057096666666666664,0.14484666666666668,0.24030333333333334,0.31104,0.15232333333333334,0.06825,0.02515,0.00099,0.0,0.0,0.02884,0.16166,0.28794333333333333,0.3280666666666667,0.17116333333333333,0.02226,6.666666666666667e-05,0.0,0.0,0.0,0.04241,0.26275333333333334,0.48428666666666664,0.20793333333333333,0.002616666666666667,0.0,0.0,0.0,0.0,0.0
319.off,Bust,0.10221333333333334,0.19988666666666666,0.19451666666666667,0.16117666666666666,0.13388666666666665,0.09754,0.06011333333333333,0.03265666666666667,0.014226666666666667,0.0037833333333333334,0.0,0.0,0.29316,0.2644566666666667,0.35762333333333335,0.08476,0.0,0.0,0.0,0.0,0.042613333333333336,0.12882666666666667,0.21569,0.24579666666666666,0.18527,0.11005666666666666,0.07035666666666666,0.00139,0.0,0.0,0.017213333333333334,0.11987,0.25005,0.32192,0.22521666666666668,0.06567,6e-05,0.0,0.0,0.0,0.03426333333333333,0.21872,0.44149,0.296,0.009526666666666666,0.0,0.0,0.0,0.0,0.0
320.off,Bust,0.08807,0.18185,0.21533333333333332,0.19052666666666668,0.13790333333333332,0.08764666666666666,0.05218,0.02834,0.014063333333333334,0.004086666666666666,0.0,0.04929666666666667,0.18310666666666667,0.3643533333333333,0.28219333333333335,0.12105,0.0,0.0,0.0,0.0,0.03472666666666667,0.10627333333333333,0.20467333333333335,0.27569666666666665,0.20421,0.13175666666666666,0.042526666666666664,0.00013666666666666666,0.0,0.0,0.01439,0.10246,0.22760333333333332,0.3118533333333333,0.24648,0.08139333333333333,0.014906666666666667,0.0009133333333333334,0.0,0.0,0.031036666666666667,0.19679,0.38465333333333335,0.31887,0.06804666666666667,0.0006033333333333333,0.0,0.0,0.0,0.0
101.off,Chair,0.13979666666666668,0.16703,0.21304,0.14446666666666666,0.11223,0.09130666666666666,0.057813333333333335,0.038586666666666665,0.023173333333333334,0.012556666666666667,0.00046666666666666666,0.07161333333333333,0.34195,0.3487,0.18070666666666665,0.056563333333333334,0.0,0.0,0.0,0.0,0.09124666666666667,0.1092,0.30717666666666665,0.26538333333333336,0.14138333333333333,0.06402,0.019466666666666667,0.0021233333333333334,0.0,0.0,0.08839333333333334,0.20664,0.24030666666666667,0.30821333333333334,0.13324,0.022723333333333335,0.00048333333333333334,0.0,0.0,0.0,0.08101666666666667,0.33474333333333334,0.41118333333333335,0.16766333333333333,0.005393333333333333,0.0,0.0,0.0,0.0,0.0
102.off,Chair,0.11971,0.19094,0.20301333333333332,0.15415333333333334,0.11541666666666667,0.08778333333333334,0.06168666666666667,0.03928333333333334,0.021743333333333333,0.00627,0.00604,0.10019,0.35155,0.3037666666666667,0.19142,0.04703333333333334,0.0,0.0,0.0,0.0,0.07075333333333333,0.14657,0.26670666666666665,0.28279,0.14977666666666667,0.06282333333333333,0.019033333333333333,0.0015466666666666667,0.0,0.0,0.04498,0.20501,0.29052333333333336,0.3030333333333333,0.13314666666666666,0.022956666666666667,0.00035,0.0,0.0,0.0,0.06895,0.35656333333333334,0.42810333333333334,0.14036666666666667,0.006016666666666667,0.0,0.0,0.0,0.0,0.0
